Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Total_Bathrooms,Total_Porch_SF,Lot Area_Log,SalePrice_Log
1800,528458150,60,2,112.0,12217,0,3,4,24,2,0,5,8,5,2007,2007,3,15,3,0.0,4,3,2,5,3,0,2,745.0,6,0.0,210.0,955.0,5,1,4,955,925,0,1880,1.0,0.0,2,1,3,1,5,8,7,1,1,2007.0,0,3.0,2,168,127,0,0,0,0,0,12,2007,6,5,310013,3.5,127,9.410665553209713,12.644372736731912
1801,528477020,20,2,84.0,11096,3,3,4,24,2,0,2,8,5,2006,2006,1,13,3,0.0,4,3,2,4,3,0,2,24.0,6,0.0,1632.0,1656.0,5,1,4,1656,0,0,1656,0.0,0.0,2,0,3,1,4,7,7,0,1,2006.0,2,3.0,2,0,146,0,0,0,0,0,7,2007,9,4,249700,2.0,146,9.314430080500564,12.428019481065613
1802,528480020,60,2,84.0,10207,3,3,4,24,2,0,5,7,6,2007,2007,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,874.0,874.0,5,1,4,874,887,0,1761,0.0,0.0,3,0,3,1,4,7,7,0,1,2007.0,0,2.0,2,144,105,0,0,0,0,0,8,2007,6,5,227875,3.0,105,9.23092700558457,12.336556900342153
1803,528480180,20,2,84.0,10440,3,3,0,24,2,0,2,8,5,2007,2007,1,5,3,0.0,5,3,2,4,3,2,6,0.0,6,0.0,1574.0,1574.0,5,1,4,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,7,1,1,2007.0,0,2.0,2,0,256,0,0,0,0,0,5,2007,6,5,261329,2.0,256,9.25349564229011,12.473539255481047
1804,528482010,20,2,100.0,11824,0,3,0,24,2,0,2,8,5,2006,2006,1,13,1,298.0,4,3,2,4,3,0,6,0.0,6,0.0,1685.0,1685.0,5,1,4,1685,0,0,1685,0.0,0.0,2,0,2,1,4,5,7,1,1,2006.0,0,3.0,2,112,63,0,0,0,0,0,4,2007,9,4,253000,2.0,63,9.377971213360134,12.441148720271016
1805,528482030,60,2,85.0,10625,3,3,4,24,2,0,5,6,5,2004,2004,1,13,1,353.0,4,3,2,4,3,0,6,0.0,6,0.0,1158.0,1158.0,5,1,4,1158,1285,0,2443,0.0,0.0,2,1,4,1,4,9,3,1,3,2004.0,2,3.0,2,193,127,0,0,0,0,0,6,2007,9,4,265000,2.5,127,9.271059107010888,12.487488878546145
1806,528482090,60,2,102.0,11143,0,3,0,24,2,0,5,8,5,2004,2005,1,5,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,1580.0,1580.0,5,1,4,1580,886,0,2466,0.0,0.0,3,0,4,1,4,8,7,1,1,2004.0,2,2.0,2,159,214,0,0,0,0,0,12,2007,9,4,340000,3.0,214,9.318656515459642,12.73670383776449
1807,531363020,20,5,63.0,7500,3,3,4,23,2,0,2,6,5,2006,2007,1,13,3,0.0,3,3,2,4,3,3,6,0.0,6,0.0,1100.0,1100.0,5,1,4,1100,0,0,1100,0.0,0.0,1,1,3,1,3,6,7,0,6,0.0,1,0.0,2,0,136,0,0,0,0,0,6,2007,6,5,146000,1.5,136,8.922791623969637,11.891368749982085
1808,531363040,20,5,63.0,7500,3,3,4,23,2,0,2,7,5,2006,2006,1,13,3,0.0,4,3,2,4,4,3,6,0.0,6,0.0,1143.0,1143.0,5,1,4,1143,0,0,1143,0.0,0.0,1,1,3,1,4,5,7,0,6,0.0,1,0.0,2,0,55,0,0,0,0,0,10,2007,9,4,147000,1.5,55,8.922791623969637,11.898194668458823
1809,531375140,20,5,60.0,12450,3,3,4,23,5,0,2,5,5,2003,2004,1,13,1,126.0,4,3,2,4,3,3,2,729.0,6,0.0,365.0,1094.0,5,1,4,1094,0,0,1094,1.0,0.0,1,0,3,1,4,6,7,0,5,2004.0,3,2.0,2,0,0,0,0,0,0,0,5,2007,9,4,149000,2.0,0,9.429556219952413,11.91170829631447
1810,531376060,20,5,65.0,7441,0,3,4,23,2,0,2,7,5,2006,2006,1,13,1,170.0,4,3,2,4,3,3,6,0.0,6,0.0,1461.0,1461.0,5,1,4,1486,0,0,1486,0.0,0.0,2,0,3,1,4,7,7,0,1,2006.0,2,2.0,2,0,32,0,0,0,0,0,6,2007,9,4,181000,2.0,32,8.914894908906568,12.10625783509458
1811,531380110,60,5,70.0,8462,0,3,4,23,2,0,5,6,5,1994,1994,1,6,1,105.0,4,4,2,4,4,3,2,814.0,6,0.0,114.0,928.0,5,1,4,936,785,0,1721,0.0,1.0,2,1,3,1,4,7,7,0,1,1994.0,2,2.0,2,300,87,0,0,0,0,0,7,2007,9,4,201000,3.0,87,9.043458999670106,12.211065162153215
1812,531384070,60,5,67.0,11613,1,3,0,23,2,0,5,6,5,1993,1997,1,13,3,0.0,4,3,2,4,3,3,0,480.0,6,0.0,384.0,864.0,5,1,4,920,900,0,1820,0.0,0.0,2,1,3,1,4,7,7,0,1,1993.0,2,2.0,2,144,85,0,0,0,0,0,5,2007,9,4,191750,2.5,85,9.359966545931995,12.163952934339763
1813,531385070,20,5,65.0,8450,3,3,4,23,2,0,2,7,5,2000,2001,1,13,1,108.0,3,3,2,4,3,3,6,0.0,6,0.0,1349.0,1349.0,5,1,4,1349,0,0,1349,0.0,0.0,2,0,3,1,3,6,7,0,1,2000.0,3,2.0,2,120,55,0,0,0,0,0,12,2007,9,4,179000,2.0,55,9.042040056544483,12.095146671399466
1814,531385130,20,5,67.0,16196,2,2,4,23,2,0,2,7,5,1998,1998,1,13,3,0.0,4,3,2,4,3,1,2,1443.0,6,0.0,39.0,1482.0,5,1,4,1494,0,0,1494,1.0,0.0,2,0,3,1,4,5,7,1,1,1998.0,2,2.0,2,402,25,0,0,0,0,0,8,2007,9,4,215000,3.0,25,9.692581318886397,12.278397958261774
1815,531451030,120,5,50.0,8012,3,3,4,23,2,4,2,6,5,1992,1992,1,9,3,0.0,4,3,2,4,3,3,2,430.0,6,0.0,1145.0,1575.0,4,1,4,1575,0,0,1575,1.0,0.0,2,0,2,1,4,5,7,0,1,1992.0,2,2.0,2,0,0,52,0,0,0,0,7,2007,9,4,179200,3.0,52,8.98882050177807,12.09626335986454
1816,531451150,160,5,50.0,8012,3,3,4,23,2,4,5,6,5,1980,1980,1,9,3,0.0,3,3,1,3,3,3,6,0.0,6,0.0,630.0,630.0,5,1,4,630,636,0,1266,0.0,0.0,1,1,2,1,3,5,7,2,1,1980.0,2,1.0,2,340,0,0,0,0,0,0,7,2007,9,4,128000,1.5,0,8.98882050177807,11.759793355371237
1817,531453140,85,5,67.0,9180,0,3,1,23,2,0,6,5,7,1983,1983,1,6,3,0.0,3,3,1,4,3,0,0,747.0,3,93.0,0.0,840.0,4,1,4,884,0,0,884,1.0,0.0,1,0,2,1,4,5,7,0,1,1983.0,2,2.0,2,240,0,0,0,0,0,0,12,2007,9,4,144000,2.0,0,9.1248914101437,11.87757552297847
1818,531477040,90,4,60.0,8400,3,3,4,23,1,2,2,5,5,1977,1977,1,9,1,320.0,3,3,3,0,0,4,4,0.0,4,0.0,0.0,0.0,3,1,4,2020,0,0,2020,0.0,0.0,2,0,4,2,3,10,7,2,5,1977.0,3,2.0,2,0,0,0,0,0,0,0,10,2007,9,4,144000,2.0,0,9.036106025364846,11.87757552297847
1819,532353120,20,5,64.0,6285,3,3,4,22,2,0,2,5,5,1977,1977,1,9,3,0.0,3,3,1,4,3,3,3,138.0,5,351.0,405.0,894.0,3,1,4,894,0,0,894,1.0,0.0,1,0,2,1,3,5,7,0,5,1979.0,3,1.0,2,192,0,0,0,0,0,0,3,2007,9,4,120750,2.0,0,8.746080217357513,11.701485853054026
1820,532354010,20,5,80.0,8480,3,3,0,22,2,0,2,5,6,1963,1963,3,6,3,0.0,3,3,1,3,3,3,2,630.0,6,0.0,340.0,970.0,3,1,4,970,0,0,970,1.0,0.0,1,0,2,1,3,5,7,0,5,1996.0,3,2.0,2,0,24,0,0,192,0,0,7,2007,9,4,132500,2.0,216,9.0455836463617,11.794345471549745
1821,532354060,20,5,70.0,7420,3,3,4,22,2,0,2,5,5,1962,1962,3,8,3,0.0,3,3,1,3,3,3,5,417.0,6,0.0,640.0,1057.0,3,1,4,1057,0,0,1057,0.0,0.0,1,0,3,1,3,6,7,0,5,1977.0,0,2.0,2,0,0,0,0,0,0,0,4,2007,9,4,132000,1.0,0,8.912069097970134,11.790564777297387
1822,532354070,20,5,72.0,7758,0,3,0,22,2,0,2,5,7,1962,2001,1,6,3,0.0,3,4,1,3,3,3,0,588.0,6,0.0,411.0,999.0,4,1,4,999,0,0,999,1.0,0.0,1,0,3,1,4,6,7,0,5,1963.0,3,1.0,2,0,132,0,0,0,0,0,3,2007,9,4,132500,2.0,132,8.95660873889395,11.794345471549745
1823,532376040,20,5,85.0,6970,3,3,0,22,1,0,2,4,5,1961,1961,1,13,3,0.0,3,3,1,3,3,3,0,932.0,6,0.0,108.0,1040.0,3,1,4,1120,0,0,1120,1.0,0.0,1,1,3,1,2,5,7,0,1,1961.0,2,2.0,2,168,0,0,0,0,0,400,5,2007,9,4,129000,2.5,0,8.849513965486398,11.767575435251748
1824,532376090,20,5,40.0,13673,0,3,1,22,5,0,2,5,5,1962,1962,1,6,3,0.0,3,4,1,3,3,3,6,0.0,6,0.0,1140.0,1140.0,3,1,4,1696,0,0,1696,0.0,0.0,1,1,3,1,3,8,3,1,1,1962.0,2,1.0,2,0,30,0,0,0,0,0,3,2007,9,4,143900,1.5,30,9.523251498473739,11.87688084212164
1825,532377050,20,5,84.0,7476,3,3,0,22,2,0,2,5,7,1968,1968,1,6,3,0.0,3,3,1,3,3,3,5,812.0,6,0.0,228.0,1040.0,3,1,4,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,7,0,5,1991.0,0,2.0,2,188,0,0,0,0,0,0,6,2007,9,4,145000,2.5,0,8.919586920999915,11.884495917930655
1826,532377140,20,5,72.0,9945,0,3,4,22,2,0,2,5,5,1961,1961,3,14,1,57.0,3,3,1,3,3,3,5,827.0,6,0.0,161.0,988.0,3,1,4,988,0,0,988,1.0,0.0,1,0,3,1,3,5,7,0,5,1963.0,3,2.0,2,0,0,0,0,0,0,0,10,2007,9,4,128500,2.0,0,9.204925739274683,11.763691965388299
1827,532378240,20,5,72.0,6173,0,3,4,22,2,0,2,5,6,1967,1967,1,6,1,75.0,3,3,1,3,3,3,2,599.0,6,0.0,277.0,876.0,3,1,4,902,0,0,902,0.0,0.0,1,0,3,1,3,6,7,0,1,1967.0,3,1.0,2,0,0,0,0,0,0,0,8,2007,9,4,125500,1.0,0,8.728102205062104,11.74006900564972
1828,532476080,60,5,80.0,19522,0,0,4,27,2,0,5,7,5,1990,1990,1,6,1,272.0,4,3,2,4,3,3,2,727.0,6,0.0,496.0,1223.0,4,1,4,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,7,1,1,1990.0,2,2.0,2,0,99,0,0,182,0,0,2,2007,9,4,300000,3.5,281,9.879348536682802,12.611541086966115
1829,532477040,60,5,80.0,17542,0,3,4,27,2,0,5,7,7,1974,2003,1,14,3,0.0,4,3,1,3,3,1,3,125.0,0,1031.0,36.0,1192.0,3,1,4,1516,651,0,2167,1.0,0.0,2,1,3,1,4,9,7,2,1,1974.0,2,2.0,2,220,47,0,0,0,0,0,7,2007,9,4,294000,3.5,47,9.772410288929185,12.591338447675579
1830,532479050,20,5,44.0,10751,0,3,1,22,5,0,2,5,5,1974,1974,1,9,1,44.0,3,3,1,2,3,1,0,787.0,6,0.0,250.0,1037.0,3,1,4,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,7,0,1,1974.0,2,2.0,2,136,47,0,0,0,0,0,8,2007,9,4,129000,2.0,47,9.282847062762931,11.767575435251748
1831,532479120,85,5,72.0,16647,0,3,1,22,5,0,6,5,5,1975,1981,1,6,3,0.0,3,3,1,4,3,1,0,1390.0,6,0.0,0.0,1390.0,3,1,4,1701,0,0,1701,1.0,0.0,2,0,3,1,3,6,3,2,2,1975.0,0,2.0,2,0,0,0,0,0,0,0,1,2007,9,4,171000,3.0,0,9.720045368073471,12.049424683420915
1832,532479140,20,5,43.0,12712,0,3,1,22,5,0,2,6,7,1973,2006,1,5,3,0.0,3,3,1,4,3,2,0,968.0,6,0.0,76.0,1044.0,3,1,4,1055,0,0,1055,1.0,0.0,1,0,2,1,4,5,7,1,1,1973.0,2,2.0,2,455,0,0,0,0,0,0,1,2007,9,0,147000,2.0,0,9.450380370950123,11.898194668458823
1833,533120030,60,5,89.0,9572,0,3,4,18,2,0,5,8,5,1990,1990,1,14,1,336.0,4,3,2,5,3,3,2,482.0,6,0.0,971.0,1453.0,5,1,4,1453,1357,0,2810,0.0,0.0,2,1,4,1,4,9,7,1,1,1990.0,2,2.0,2,500,0,0,0,0,0,0,6,2007,9,4,302000,2.5,0,9.166701914946353,12.618185607609803
1834,533130170,50,5,85.0,10678,3,3,4,18,2,0,0,8,5,1992,2000,3,6,1,337.0,4,3,2,4,3,3,2,700.0,6,0.0,983.0,1683.0,5,1,4,2129,743,0,2872,0.0,0.0,2,1,4,1,4,9,7,1,1,1992.0,0,2.0,2,0,33,0,0,0,0,0,4,2007,9,4,285000,2.5,33,9.276034475171546,12.560247968016562
1835,533205110,120,2,45.0,4379,0,3,2,24,2,4,2,8,5,2004,2004,1,8,3,0.0,4,3,2,4,3,0,2,851.0,6,0.0,527.0,1378.0,5,1,4,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,7,1,1,2004.0,0,2.0,2,160,56,0,0,0,0,0,7,2007,9,4,214000,3.0,56,8.384804003370492,12.273735966890268
1836,533206060,120,2,80.0,3523,0,3,4,24,2,4,2,8,5,2006,2007,1,13,4,30.0,4,3,2,4,3,3,2,60.0,6,0.0,1081.0,1141.0,5,1,4,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,7,0,1,2006.0,0,2.0,2,0,60,0,0,0,0,0,2,2007,6,5,166000,3.0,60,8.16735198705607,12.019749091416921
1837,533206070,120,2,32.0,3784,0,3,4,24,2,4,2,8,5,2006,2007,1,13,4,36.0,4,3,2,4,3,3,2,60.0,6,0.0,1451.0,1511.0,5,1,4,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,7,0,1,2006.0,0,2.0,2,0,120,0,0,0,0,0,2,2007,6,5,193800,3.0,120,8.23880116587155,12.174587138384211
1838,533208010,120,2,47.0,4230,3,3,0,24,2,4,2,7,5,2006,2007,1,13,3,0.0,4,3,2,5,4,3,6,0.0,6,0.0,1352.0,1352.0,5,1,4,1352,0,0,1352,0.0,0.0,2,0,2,1,4,5,7,1,1,2006.0,2,2.0,2,0,241,0,0,0,0,0,4,2007,6,5,208900,2.0,241,8.350193650720067,12.249615734512616
1839,533208020,120,2,40.0,3606,3,3,4,24,2,4,2,7,5,2006,2007,1,13,3,0.0,4,3,2,5,4,3,2,937.0,6,0.0,415.0,1352.0,5,1,4,1352,0,0,1352,1.0,0.0,2,0,2,1,4,5,7,1,1,2006.0,2,2.0,2,0,241,0,0,0,0,0,8,2007,6,5,194000,3.0,241,8.19063168090354,12.175618592671356
1840,533208030,120,2,30.0,5330,1,3,4,24,2,4,2,8,5,2006,2007,1,13,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,1550.0,1550.0,5,1,4,1550,0,0,1550,0.0,0.0,2,1,2,1,4,5,7,0,1,2007.0,0,2.0,2,0,102,0,0,0,0,0,7,2007,6,5,207500,2.5,102,8.581294116822761,12.242891437918386
1841,533208040,120,2,35.0,4274,0,3,4,24,2,4,2,7,5,2006,2007,1,13,3,0.0,4,3,2,4,3,3,2,1106.0,6,0.0,135.0,1241.0,5,1,4,1241,0,0,1241,1.0,0.0,1,1,1,1,4,4,7,0,1,2007.0,0,2.0,2,0,116,0,0,0,0,0,11,2007,6,5,199900,2.5,116,8.360539381370861,12.20557752297723
1842,533208070,160,2,35.0,4251,0,3,4,24,2,4,5,7,5,2006,2007,1,8,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,625.0,625.0,5,1,4,625,625,0,1250,0.0,0.0,2,1,2,1,4,5,7,0,5,2006.0,2,2.0,2,0,54,0,0,0,0,0,6,2007,6,5,164700,2.5,54,8.355144739461839,12.011886987792716
1843,533213130,160,2,24.0,2280,3,3,4,24,2,3,5,6,5,1999,1999,1,8,1,342.0,3,3,2,4,3,3,2,565.0,6,0.0,179.0,744.0,4,1,4,757,744,0,1501,1.0,0.0,2,1,3,1,3,6,7,1,5,1999.0,3,2.0,2,0,0,0,0,0,0,0,9,2007,9,4,176500,3.5,0,7.732369222284388,12.081081821061819
1844,533213140,160,2,34.0,3230,3,3,0,24,2,4,5,6,5,1999,1999,1,8,1,1129.0,3,3,2,4,3,3,2,419.0,6,0.0,310.0,729.0,4,1,4,729,729,0,1458,0.0,0.0,2,1,2,1,3,5,7,1,5,1999.0,3,2.0,2,0,32,0,0,0,0,0,6,2007,9,4,176000,2.5,32,8.080546965824498,12.07824495582233
1845,533221030,160,2,72.5,2117,3,3,4,24,2,4,5,6,5,2000,2000,1,8,1,513.0,4,3,2,4,3,3,2,420.0,6,0.0,336.0,756.0,5,1,4,756,756,0,1512,0.0,0.0,2,1,2,1,4,4,7,1,5,2000.0,3,2.0,2,0,32,0,0,0,0,0,6,2007,9,4,168500,2.5,32,7.658227526161352,12.034696963475044
1846,533221060,160,2,24.0,2117,3,3,4,24,2,3,5,6,5,2000,2000,1,8,1,216.0,4,3,2,4,3,3,2,417.0,6,0.0,339.0,756.0,5,1,4,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,7,0,5,2000.0,3,2.0,2,0,32,0,0,0,0,0,9,2007,9,4,177000,2.5,32,7.658227526161352,12.083910661257521
1847,533221100,160,2,72.5,2117,3,3,4,24,2,3,5,6,5,2000,2000,1,8,1,456.0,4,3,2,4,3,3,2,436.0,6,0.0,320.0,756.0,5,1,4,769,756,0,1525,0.0,0.0,2,1,3,1,4,5,7,1,5,2000.0,3,2.0,2,0,0,0,0,0,0,0,6,2007,9,4,177000,2.5,0,7.658227526161352,12.083910661257521
1848,533223050,160,2,72.5,5105,1,3,2,24,2,4,5,7,5,2004,2004,1,8,3,0.0,4,3,2,4,3,3,2,239.0,6,0.0,312.0,551.0,5,1,4,551,551,0,1102,0.0,0.0,2,1,2,1,4,4,7,0,5,2004.0,3,2.0,2,0,60,0,0,0,0,0,3,2007,9,4,148800,2.5,60,8.53817159780143,11.910365121788654
1849,533236040,160,2,24.0,2645,3,3,4,24,2,3,5,8,5,1999,2000,1,8,1,456.0,4,3,2,4,3,3,6,0.0,6,0.0,776.0,776.0,5,1,4,764,677,0,1441,0.0,0.0,2,1,2,1,4,5,7,0,5,1999.0,3,2.0,2,206,0,0,0,0,0,0,11,2007,9,4,174000,2.5,0,7.880804344674901,12.066816325306588
1850,533241030,60,2,66.0,7399,0,3,4,24,2,0,5,7,5,1997,1998,3,13,1,1600.0,4,3,2,4,3,3,1,649.0,6,0.0,326.0,975.0,5,1,4,975,975,0,1950,0.0,0.0,2,1,3,1,4,7,7,1,5,1997.0,2,2.0,2,0,10,0,0,198,0,0,6,2007,9,4,239000,2.5,208,8.909235279192261,12.384223015005313
1851,533242080,20,2,73.0,7321,0,3,4,24,2,0,2,7,5,1999,2000,1,5,3,0.0,4,3,2,4,3,3,6,0.0,6,0.0,1339.0,1339.0,5,1,4,1358,0,0,1358,0.0,0.0,2,0,3,1,4,5,7,0,5,1999.0,3,2.0,2,176,174,0,0,0,0,0,12,2007,0,4,204000,2.0,174,8.898638793680181,12.225880174775122
1852,533242090,60,2,72.5,8010,0,3,4,24,2,0,5,8,5,2003,2004,3,5,3,0.0,4,3,2,5,3,3,2,964.0,6,0.0,90.0,1054.0,5,1,4,1072,976,0,2048,1.0,0.0,2,1,3,1,4,8,7,2,5,2003.0,3,2.0,2,0,48,0,0,180,0,0,8,2007,9,4,301000,3.5,228,8.988570876215118,12.614868865984631
1853,533244040,60,2,106.0,8413,0,3,4,24,2,0,5,8,5,1998,1998,1,13,3,0.0,4,4,2,5,3,2,2,901.0,6,0.0,319.0,1220.0,5,1,4,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,7,2,1,1998.0,2,2.0,2,147,0,36,0,144,0,0,6,2007,9,4,312500,3.5,180,9.037652264150466,12.652362948153474
1854,533250190,120,5,50.0,9466,1,3,2,27,2,4,2,8,5,1994,1995,1,3,3,0.0,4,3,2,4,3,1,3,457.0,0,1037.0,0.0,1494.0,5,1,4,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,7,1,1,1994.0,0,2.0,2,0,30,0,0,217,0,0,5,2007,9,4,279700,2.5,247,9.15556734612889,12.541476454442867
1855,533251110,20,5,80.0,12000,3,3,4,27,2,0,2,7,6,1980,1980,3,13,1,600.0,4,3,1,4,3,3,2,1732.0,6,0.0,270.0,2002.0,5,1,4,2362,0,0,2362,1.0,0.0,2,1,3,1,4,8,7,1,1,1980.0,2,2.0,2,180,16,0,0,0,0,0,3,2007,9,4,255000,3.5,16,9.392745258631441,12.449022745701502
1856,533251130,80,5,80.0,16157,0,3,2,27,1,0,7,5,7,1978,1978,1,9,3,0.0,3,3,2,4,3,1,0,680.0,5,391.0,289.0,1360.0,5,1,4,1432,0,0,1432,1.0,0.0,1,1,2,1,4,5,7,1,1,1978.0,3,2.0,2,168,180,0,0,0,0,0,6,2007,9,4,194000,2.5,180,9.690170562039654,12.175618592671356
1857,533252130,20,5,90.0,10768,0,3,0,27,2,0,2,5,8,1976,2004,1,9,3,0.0,4,4,1,4,3,1,0,1157.0,6,0.0,280.0,1437.0,3,1,4,1437,0,0,1437,1.0,0.0,2,0,3,1,4,6,7,1,1,1976.0,2,2.0,2,0,21,0,0,180,0,0,7,2007,9,4,218000,3.0,201,9.284426915328881,12.292254928916668
1858,533253180,120,5,40.0,3840,0,3,4,9,2,4,2,8,6,1978,1998,1,14,3,0.0,4,3,1,4,3,1,2,881.0,3,176.0,0.0,1057.0,3,1,4,1295,0,0,1295,1.0,0.0,1,0,1,1,4,4,7,2,1,1978.0,0,2.0,2,133,89,0,0,0,0,0,7,2007,9,4,213750,2.0,89,8.253488028345904,12.272567065150636
1859,533254100,80,5,80.0,9600,3,3,2,27,1,0,7,6,7,1976,1994,3,9,1,360.0,4,4,1,3,3,3,6,0.0,6,0.0,528.0,528.0,5,1,4,1094,761,0,1855,0.0,0.0,2,1,3,1,3,7,7,1,1,1976.0,2,2.0,2,113,100,0,0,0,0,0,8,2007,9,4,187000,2.5,100,9.169622538697624,12.138869243416009
1860,533254130,20,5,80.0,9600,3,3,2,27,1,0,2,6,8,1976,1976,1,8,3,0.0,3,3,1,4,3,1,0,978.0,6,0.0,284.0,1262.0,5,1,4,1262,0,0,1262,0.0,1.0,2,0,3,1,3,6,7,1,1,1976.0,2,2.0,2,298,0,0,0,0,0,0,5,2007,9,4,181500,2.5,0,9.169622538697624,12.109016442313738
1861,533350020,20,5,94.0,17778,0,3,4,27,2,0,2,8,5,1981,1981,3,3,3,0.0,4,3,1,4,3,1,0,1632.0,5,829.0,0.0,2461.0,4,1,4,2497,0,0,2497,1.0,0.0,2,0,2,1,4,7,7,2,1,1981.0,2,2.0,2,266,0,0,0,0,0,0,3,2007,9,4,373000,3.0,0,9.785773264516571,12.829336379587506
1862,533352075,90,5,72.0,18890,0,3,4,22,1,2,0,5,5,1977,1977,5,9,3,1.0,3,3,1,4,3,3,2,498.0,5,211.0,652.0,1361.0,5,1,4,1361,1259,0,2620,0.0,0.0,2,2,4,2,3,12,7,1,3,1977.0,2,2.0,0,155,24,145,0,0,0,8300,8,2007,9,4,190000,3.0,169,9.846440897156853,12.154784614286667
1863,534104090,60,2,72.5,7050,3,3,4,24,2,0,5,7,5,2001,2001,1,13,3,0.0,4,3,2,4,3,3,2,738.0,6,0.0,319.0,1057.0,5,1,4,1057,872,0,1929,1.0,0.0,2,1,3,1,4,7,7,1,1,2001.0,0,2.0,2,0,235,0,0,0,0,0,5,2007,9,4,226000,3.5,235,8.860924729719041,12.328294703023396
1864,534125120,20,5,78.0,11700,3,3,4,17,6,0,2,6,6,1968,1968,1,8,1,41.0,3,3,1,3,3,3,6,0.0,6,0.0,912.0,912.0,5,1,4,1152,0,0,1152,1.0,0.0,1,1,3,1,3,7,7,0,1,1968.0,2,2.0,2,0,126,0,0,0,0,0,9,2007,1,4,143450,2.5,126,9.367429587218957,11.873748792455272
1865,534127080,60,5,80.0,8000,3,3,4,17,3,0,5,6,6,1970,1970,1,13,1,525.0,3,3,1,3,3,3,5,915.0,6,0.0,93.0,1008.0,3,1,4,1403,1008,0,2411,1.0,0.0,2,1,4,1,3,8,7,1,1,1970.0,2,2.0,2,0,192,0,0,0,0,0,6,2007,9,4,240050,3.5,192,8.987321812850125,12.388606679749202
1866,534127140,85,5,80.0,8723,0,3,4,17,4,0,6,6,6,1969,1969,1,6,3,0.0,3,3,2,4,3,0,1,973.0,6,0.0,0.0,973.0,5,1,4,1082,0,0,1082,1.0,0.0,1,0,3,1,3,6,7,0,1,1969.0,3,2.0,2,160,0,0,0,0,0,0,1,2007,9,4,162500,2.0,0,9.07383312732152,11.998439434579149
1867,534127260,20,5,130.0,11700,3,3,0,17,2,0,2,6,5,1968,1968,1,6,1,196.0,3,3,2,4,3,3,0,910.0,6,0.0,385.0,1295.0,2,1,4,1295,0,0,1295,1.0,0.0,1,1,3,1,3,6,7,0,1,1968.0,0,2.0,2,0,194,0,0,200,0,0,4,2007,9,4,164000,2.5,394,9.367429587218957,12.00762780434872
1868,534128090,20,5,108.0,11358,0,3,0,17,2,0,2,7,7,1972,1987,3,14,3,0.0,3,3,1,3,3,3,1,346.0,6,0.0,778.0,1124.0,3,1,4,1610,0,0,1610,0.0,0.0,2,0,3,1,4,8,7,1,1,1972.0,2,2.0,2,202,0,0,0,256,0,0,5,2007,9,4,185000,2.0,256,9.337765660231423,12.128116509451258
1869,534151090,20,5,80.0,9547,3,3,4,17,2,0,2,7,6,1993,1993,1,13,1,112.0,3,3,2,4,3,3,6,0.0,6,0.0,1594.0,1594.0,5,1,4,1594,0,0,1594,0.0,0.0,2,0,2,1,4,6,7,1,1,1993.0,2,2.0,2,190,80,0,0,0,0,0,7,2007,9,4,188500,2.0,80,9.16408698745872,12.146858590895919
1870,534151180,60,5,78.0,10530,3,3,4,17,2,0,5,7,6,1993,1993,1,8,1,194.0,4,3,2,4,3,3,2,819.0,6,0.0,329.0,1148.0,5,1,4,1091,984,0,2075,1.0,0.0,2,1,3,1,4,8,7,1,1,1993.0,3,2.0,2,235,86,0,0,0,0,0,8,2007,9,4,255000,3.5,86,9.262078567380597,12.449022745701502
